,Cluster Coefficient,Gamma,Node Degree
714180,0.0,0.0,2
595955,0.0,0.0,1
3894326,0.0,0.0,6
3103417,0.0,0.0,1
2267130,0.0,0.0,1
1054717,0.047619047619047616,0.5,7
4355799,0.0,0.0,1
112263,0.0,0.0,1
4466273,0.0,0.0,2
2119310,0.0,0.0,3
4003839,0.0,0.0,1
4724737,0.0,0.0,3
1294879,0.0,0.0,3
3896300,0.0,0.0,3
706967,0.0,0.0,1
858115,0.0,0.0,1
5478412,0.0,0.0,1
1614205,0.0,0.0,2
5511180,0.0,0.0,1
1460320,0.0,0.0,2
3184661,0.0,0.0,2
2572104,0.0,0.0,8
4364315,0.0,0.0,3
4486008,0.0,0.0,2
404907,0.0,0.0,2
2636631,0.0,0.0,3
1320405,0.0,0.0,3
4272369,0.0,0.0,1
2613440,0.0,0.0,1
663537,0.0,0.0,4
4842869,0.0,0.0,1
3070491,0.0,0.0,2
2856993,0.0,0.0,1
5490185,0.0,0.0,1
130331,0.0,0.0,1
1683171,0.0,0.0,1
5298857,0.0,0.0,1
3877646,0.0,0.0,1
1665756,0.0,0.0,2
1760151,0.0,0.0,2
1825934,0.0,0.0,1
641446,0.0,0.0,1
645656,0.0,0.0,1
2094138,0.0,0.0,1
1161058,0.0,0.0,1
4397090,0.0,0.0,3
4435991,0.0,0.0,1
1775653,0.0,0.0,1
1447976,0.0,0.0,1
517087,0.0,0.0,2
3610673,0.0,0.0,2
5373890,0.0,0.0,1
3718713,0.0,0.0,3
3151923,0.0,0.0,1
5265478,0.0,0.0,4
3286643,0.0,0.0,1
4016541,0.3333333333333333,0.5,3
5216317,0.0,0.0,2
2663079,0.0,0.0,4
2090985,0.0,0.0,1
4921413,0.0,0.0,2
3372320,0.0,0.0,2
71752,0.0,0.0,1
5412937,0.0,0.0,3
507990,0.0,0.0,2
114508,0.0,0.0,1
2299977,0.0,0.0,2
3938601,0.0,0.0,1
565505,0.0,0.0,2
5514580,0.0,0.0,1
4593750,0.0,0.0,1
1088291,0.16666666666666666,0.5,4
4823127,0.0,0.0,2
3465834,0.0,0.0,2
600314,0.0,0.0,2
727131,0.0,0.0,1
2431068,0.0,0.0,2
4497486,0.0,0.0,1
4528222,0.0,0.0,2
5289769,0.0,0.0,1
5208350,0.0,0.0,10
40761,0.0,0.0,1
4898483,0.0,0.0,1
3023596,0.0,0.0,1
3872867,0.0,0.0,1
4451389,0.0,0.0,1
2922596,0.0,0.0,2
2650497,0.0,0.0,1
3779892,0.0,0.0,4
4516634,0.0,0.0,3
1210704,0.0,0.0,1
2398317,0.0,0.0,2
2824305,0.0,0.0,2
4994989,0.0,0.0,3
3938421,0.0,0.0,2
3484380,0.0,0.0,1
5352512,0.0,0.0,4
530929,0.0,0.0,1
1859080,0.0,0.0,3
60605,0.0,0.0,1
1185938,0.3333333333333333,0.5,3
1102986,0.16666666666666666,0.5,4
4684225,0.0,0.0,1
2627740,0.0,0.0,1
497822,0.0,0.0,1
1665663,0.0,0.0,2
2562211,0.0,0.0,2
5511336,0.0,0.0,1
3479723,0.0,0.0,1
54190,0.0,0.0,3
1415339,0.03571428571428571,0.5,8
4409110,0.0,0.0,3
3821228,0.0,0.0,1
4252484,0.0,0.0,1
1812281,0.16666666666666666,0.5,4
2485213,0.0,0.0,3
235694,0.0,0.0,3
324483,0.0,0.0,2
1369893,0.0,0.0,1
2086338,0.0,0.0,4
2169009,0.0,0.0,1
662862,0.0,0.0,2
5019831,0.0,0.0,2
4113375,0.0,0.0,1
5380281,0.0,0.0,1
2300089,0.0,0.0,2
1473234,0.0,0.0,2
2506043,0.0,0.0,2
2644429,0.0,0.0,1
4055405,0.0,0.0,1
202944,1.0,0.5,2
634939,1.0,0.5,2
3872962,0.0,0.0,1
5003517,0.0,0.0,2
727236,0.0,0.0,1
596174,0.0,0.0,2
1325136,0.0,0.0,2
107787,0.0,0.0,1
4593873,0.0,0.0,1
2267347,0.0,0.0,2
504497,0.0,0.0,1
285215,0.0,0.0,1
1565606,0.3333333333333333,0.5,3
4216289,0.0,0.0,1
3979106,0.0,0.0,1
3846893,0.0,0.0,3
3793904,0.0,0.0,2
1193570,0.0,0.0,1
2660580,0.0,0.0,2
3496132,0.0,0.0,1
497910,0.0,0.0,2
4121256,0.0,0.0,1
4954361,0.0,0.0,2
4200698,0.0,0.0,2
76188,0.0,0.0,2
5371219,0.0,0.0,2
4724987,0.0,0.0,1
956668,0.0,0.0,1
3184893,0.0,0.0,2
3930427,0.1,0.5,5
366846,0.0,0.0,1
956671,0.0,0.0,2
5044441,0.0,0.0,3
3502776,0.0,0.0,1
825600,0.0,0.0,1
1614351,0.0,0.0,2
3283201,0.0,0.0,4
3264342,0.0,0.0,5
2770016,0.0,0.0,1
3184898,0.0,0.0,2
3275149,0.0,0.0,2
1120519,0.3333333333333333,0.5,3
1055505,1.0,0.5,2
3925957,0.0,0.0,1
3840272,0.0,0.0,1
2342405,0.0,0.0,2
465171,0.0,0.0,4
3993660,0.0,0.0,1
4734658,0.0,0.0,2
3571097,0.0,0.0,3
1192225,0.0,0.0,2
842476,0.0,0.0,1
3479832,0.0,0.0,1
4256459,0.0,0.0,2
334117,0.0,0.0,3
5479423,0.0,0.0,4
974548,0.0,0.0,1
1720788,0.0,0.0,1
3709223,0.0,0.0,1
5183790,0.0,0.0,3
1256112,0.0,0.0,2
3482776,0.0,0.0,1
891197,0.0,0.0,1
441142,0.0,0.0,1
3774786,0.0,0.0,1
956738,0.0,0.0,1
5151062,0.0,0.0,1
4168995,0.0,0.0,2
3270564,0.0,0.0,1
1822063,0.0,0.0,1
1931717,0.0,0.0,1
1468786,0.0,0.0,1
633493,0.0,0.0,2
3715880,0.0,0.0,2
1644911,0.0,0.0,1
3041391,0.0,0.0,4
3381626,0.0,0.0,2
3356539,0.0,0.0,6
530813,0.0,0.0,1
1874305,0.0,0.0,2
3981141,0.0,0.0,2
3724027,0.0,0.0,4
4331909,0.0,0.0,1
956807,0.0,0.0,6
1450417,0.0,0.0,1
4962376,0.1,0.5,5
3556689,0.0,0.0,16
4465030,0.0,0.0,3
2602674,0.0,0.0,4
1922175,0.0,0.0,2
5380490,0.0,0.0,1
111107,0.0,0.0,2
3162571,0.0,0.0,3
465294,0.0,0.0,1
4331922,0.0,0.0,2
2777694,0.0,0.0,1
2857878,0.0,0.0,3
4528531,0.0,0.0,1
2496932,0.0,0.0,1
41910,0.0,0.0,2
4299178,0.0,0.0,1
2136491,0.0,0.0,2
4900465,0.0,0.0,2
1157772,0.0,0.0,2
3971514,0.0,0.0,1
2967364,0.0,0.0,2
3881716,0.0,0.0,2
767378,0.0,0.0,1
3021249,0.0,0.0,1
246163,0.0,0.0,2
2562497,0.0,0.0,1
4799834,0.0,0.0,3
2169288,0.0,0.0,2
1635373,0.0,0.0,1
2726357,0.0,0.0,2
2190648,0.0,0.0,1
1022421,0.0,0.0,1
4993805,0.0,0.0,2
1454520,0.0,0.0,5
5268902,0.0,0.0,1
2336583,0.3333333333333333,0.5,3
2645741,0.0,0.0,2
4681928,0.0,0.0,2
4368995,0.0,0.0,1
793053,0.0,0.0,1
1622766,0.0,0.0,2
1415657,0.0,0.0,2
203242,0.0,0.0,6
163501,0.0,0.0,1
2016859,0.0,0.0,1
2989787,0.0,0.0,1
1649163,0.0,0.0,5
3104209,0.0,0.0,2
583578,0.0,0.0,2
5478891,0.0,0.0,2
253199,0.0,0.0,1
1842258,0.0,0.0,2
924149,0.0,0.0,1
4102651,0.0,0.0,1
3709447,0.0,0.0,2
865718,0.0,0.0,1
1292400,0.0,0.0,1
498194,0.0,0.0,1
1527054,0.0,0.0,3
3435798,0.0,0.0,3
5007894,0.0,0.0,5
622472,0.0,0.0,1
662042,0.0,0.0,2
1370821,0.0,0.0,2
606821,0.0,0.0,2
1714287,0.0,0.0,4
3560186,0.5,0.6666666666666666,4
4561442,0.0,0.0,2
3498377,0.0,0.0,1
1498358,0.0,0.0,2
3676707,0.0,0.0,2
3440296,0.0,0.0,1
1994269,0.10714285714285714,0.6666666666666666,8
3021347,0.0,0.0,1
2704836,0.0,0.0,6
170533,0.0,0.0,2
4814282,0.0,0.0,1
3414570,0.0,0.0,2
289406,0.0,0.0,4
1317418,0.0,0.0,1
315955,0.0,0.0,4
2300461,0.0,0.0,4
41919,0.0,0.0,2
2138464,0.0,0.0,1
5045193,0.0,0.0,2
1350193,0.3333333333333333,0.5,3
54247,0.16666666666666666,0.5,4
5136196,0.3333333333333333,0.5,3
2848682,0.0,0.0,1
5365924,0.0,0.0,4
989754,0.0,0.0,1
3815604,0.0,0.0,5
2617173,0.0,0.0,2
2562632,0.0,0.0,4
1927717,0.0,0.0,1
2381282,0.0,0.0,1
1241179,0.0,0.0,1
5380683,0.0,0.0,1
4966411,0.0,0.0,4
826106,0.0,0.0,1
3218003,0.0,0.0,1
2693719,0.0,0.0,2
3402556,0.0,0.0,1
694882,0.0,0.0,1
1383013,0.0,0.0,2
5417433,0.0,0.0,2
1372768,0.0,0.0,2
1531397,0.0,0.0,2
1663939,0.0,0.0,1
1776239,0.0,0.0,2
1927378,0.0,0.0,6
5327214,0.0,0.0,3
745671,0.0,0.0,9
2404056,0.16666666666666666,0.5,4
6770,0.0,0.0,1
906892,0.0,0.0,1
1760576,0.0,0.0,2
2518719,0.0,0.0,1
3250809,0.0,0.0,1
5464893,0.0,0.0,4
2366078,0.0,0.0,2
3653603,0.0,0.0,3
2177162,0.0,0.0,2
1350282,0.0,0.0,1
2005643,0.0,0.0,1
5103333,0.0,0.0,5
3676816,0.0,0.0,1
2663791,0.0,0.0,2
2300561,0.0,0.0,4
5184153,0.0,0.0,2
532388,0.0,0.0,1
5110073,0.0,0.0,2
4136888,0.0,0.0,1
2628244,0.0,0.0,1
3545750,0.0,0.0,1
662168,0.0,0.0,1
1726856,0.0,0.0,2
5456804,0.0,0.0,1
2890395,0.0,0.0,2
4715610,0.0,0.0,3
4267670,0.0,0.0,1
1153693,0.0,0.0,1
5402915,0.0,0.0,2
3906212,0.0,0.0,1
3873459,0.0,0.0,1
5413568,0.0,0.0,2
3021505,0.0,0.0,1
5388868,0.0,0.0,2
1120961,0.0,0.0,1
119945,0.0,0.0,1
5262742,0.0,0.0,1
3644108,0.0,0.0,2
5224493,0.0,0.0,1
4004558,0.0,0.0,2
215274,0.0,0.0,2
2719579,0.0,0.0,3
3185360,0.0,0.0,1
219775,0.0,0.0,5
4889305,0.0,0.0,1
3775204,0.0,0.0,2
2977745,0.0,0.0,2
5482063,0.0,0.0,1
629477,0.0,0.0,1
6896,0.0,0.0,1
1073923,0.0,0.0,1
1497514,0.0,0.0,2
4110172,0.0,0.0,1
3078318,0.0,0.0,1
2711807,0.0,0.0,1
2894527,0.0,0.0,1
555746,0.0,0.0,1
640893,0.0,0.0,1
1488059,0.0,0.0,1
4907940,0.0,0.0,1
3384859,0.0,0.0,2
72443,0.0,0.0,3
2210372,0.0,0.0,1
2546334,0.0,0.0,2
2136828,0.0,0.0,2
1203092,0.0,0.0,1
2104062,0.0,0.0,2
1841930,0.0,0.0,3
1580312,0.0,0.0,2
2136844,0.0,0.0,2
4743165,0.0,0.0,1
105231,0.0,0.0,2
5337665,0.0,0.0,1
3808025,0.0,0.0,1
5479194,0.0,0.0,1
3589100,0.0,0.0,6
3087134,0.0,0.0,1
2056344,0.0,0.0,2
2300703,0.0,0.0,1
2866763,0.0,0.0,4
1121057,0.0,0.0,2
2128305,0.0,0.0,7
695074,0.0,0.0,1
2235908,0.0,0.0,3
3792221,0.10714285714285714,0.6666666666666666,8
1243274,0.1111111111111111,0.43217838846954226,9
3808041,0.0,0.0,3
2747647,0.0,0.0,3
2193570,0.0,0.0,1
3881845,0.0,0.0,2
334638,0.0,0.0,1
3644209,0.0,0.0,2
2649045,0.0,0.0,1
4434896,0.0,0.0,3
2628403,0.0,0.0,1
5446452,0.0,0.0,2
4385927,0.0,0.0,3
3480373,0.0,0.0,1
2104125,0.0,0.0,2
3747547,0.0,0.0,1
3709759,0.0,0.0,8
4443350,0.0,0.0,1
4184166,0.0,0.0,1
1070854,0.0,0.0,1
1341312,0.0,0.0,1
734201,0.0,0.0,3
2976752,0.0,0.0,2
4123143,0.0,0.0,2
1121092,0.0,0.0,1
4070405,0.0,0.0,2
2857799,0.0,0.0,2
400208,0.0,0.0,1
2541207,0.0,0.0,2
793425,0.0,0.0,2
4927220,0.0,0.0,2
2420451,0.0,0.0,6
4660052,0.0,0.0,1
5151573,0.0,0.0,3
5394189,0.0,0.0,2
400856,0.0,0.0,1
3206168,0.0,0.0,5
1743721,0.0,0.0,2
4278227,0.0,0.0,2
2272753,0.0,0.0,2
3622294,0.0,0.0,2
2568152,0.0,0.0,1
882394,0.0,0.0,2
837648,0.0,0.0,2
4279968,0.0,0.0,1
4179605,0.0,0.0,1
2540668,0.0,0.0,2
1015202,0.0,0.0,2
1202467,0.0,0.0,19
5056951,0.0,0.0,2
4645653,0.0,0.0,3
567746,0.1,0.5,5
3496083,0.0,0.0,1
4922251,0.0,0.0,2
3224519,0.0,0.0,3
3843671,0.3333333333333333,0.5,3
4103051,0.0,0.0,1
1710987,0.0,0.0,1
4561806,1.0,0.5,2
939066,1.0,0.5,2
1736239,0.0,0.0,3
7056,0.0,0.0,1
5315474,0.0,0.0,1
2562964,0.0,0.0,1
441008,0.0,0.0,1
4758427,0.0,0.0,1
531362,0.0,0.0,2
1321746,0.0,0.0,1
105384,0.0,0.0,1
760744,0.0,0.0,2
2010066,0.0,0.0,1
2235306,0.0,0.0,1
4135853,0.0,0.0,6
3318719,0.0,0.0,3
192219,0.0,0.0,1
5301208,0.0,0.0,1
5429283,0.0,0.0,2
1646268,0.0,0.0,1
1208702,0.0,0.0,1
170936,0.0,0.0,2
159039,0.0,0.0,3
4299707,0.0,0.0,1
337320,0.0,0.0,2
3185603,0.0,0.0,1
4234193,0.0,0.0,1
3945616,0.0,0.0,4
2464723,0.0,0.0,1
662489,0.0,0.0,2
2620399,0.0,0.0,1
1711072,0.0,0.0,1
4481635,0.0,0.0,1
1383392,0.0,0.0,1
3560906,0.0,0.0,8
138211,0.0,0.0,2
3517152,0.0,0.0,1
695270,0.0,0.0,1
4758503,0.0,0.0,1
7144,0.0,0.0,1
89729,0.0,0.0,1
4987894,0.0,0.0,1
2564409,0.0,0.0,3
4627450,0.0,0.0,1
1678330,0.0,0.0,1
699022,0.0,0.0,7
1526192,0.0,0.0,1
1088510,0.0,0.0,2
3918032,0.0,0.0,1
2977188,0.0,0.0,2
1549718,0.0,0.0,2
4467167,0.0,0.0,4
5155558,0.0,0.0,1
1992730,0.0,0.0,2
3295752,0.0,0.0,1
1796965,0.0,0.0,2
3554652,0.0,0.0,1
4700829,0.0,0.0,1
2464778,0.0,0.0,1
927811,0.0,0.0,1
1433158,0.0,0.0,1
2923544,0.0,0.0,2
2677439,0.0,0.0,2
4234266,0.0,0.0,1
3361378,0.0,0.0,2
4987936,0.0,0.0,1
849158,0.0,0.0,5
385055,0.0,0.0,2
107257,0.0,0.0,1
772090,0.0,0.0,1
4890274,0.0,0.0,2
2055577,0.0,0.0,1
5184544,0.0,0.0,1
2717312,0.0,0.0,3
1285161,0.0,0.0,1
3709996,0.0,0.0,1
3288427,0.0,0.0,2
1088568,0.0,0.0,1
5217340,0.0,0.0,1
1219648,0.0,0.0,2
2733477,0.0,0.0,2
5167824,0.0,0.0,2
5491619,0.0,0.0,2
5481908,0.0,0.0,2
1514567,0.0,0.0,1
7240,0.0,0.0,2
4153250,0.0,0.0,1
1941922,0.0,0.0,7
3829878,0.0,0.0,4
5227091,0.0,0.0,1
629866,0.0,0.0,1
3415149,0.0,0.0,3
4861162,0.0,0.0,1
4829383,0.0,0.0,4
2956398,0.0,0.0,1
2071663,0.0,0.0,1
1222580,0.0,0.0,3
4333494,0.06666666666666667,0.5,6
3389585,0.0,0.0,1
1860151,0.0,0.0,1
599713,0.0,0.0,3
4978080,0.0,0.0,1
4955254,0.0,0.0,1
2759801,0.16666666666666666,0.5,4
3797574,0.3333333333333333,0.5,3
991275,0.0,0.0,2
4070521,0.0,0.0,1
859267,0.0,0.0,1
2409150,0.0,0.0,4
1088655,0.0,0.0,1
3617177,0.0,0.0,2
2825361,0.0,0.0,1
2039306,0.0,0.0,11
826518,0.0,0.0,4
1354088,0.0,0.0,2
2172118,0.0,0.0,2
5104421,0.0,0.0,2
4586352,0.0,0.0,1
1055903,0.0,0.0,2
4573940,0.0,0.0,1
5053599,0.0,0.0,1
2107245,0.0,0.0,2
2989218,0.0,0.0,3
3527982,0.0,0.0,2
2858649,0.0,0.0,1
3916594,0.0,0.0,2
3687116,0.0,0.0,1
3841207,0.0,0.0,1
3288250,0.0,0.0,2
1055943,0.0,0.0,2
5029427,0.027777777777777776,0.5,9
990408,0.0,0.0,1
1613001,0.0,0.0,2
3569397,0.0,0.0,1
3759267,0.0,0.0,4
3809251,0.0,0.0,3
5151962,0.0,0.0,1
1875181,0.0,0.0,1
2301175,0.0,0.0,1
3987903,0.0,0.0,3
1864188,0.0,0.0,2
2385777,0.0,0.0,2
1393313,0.0,0.0,2
4548807,0.0,0.0,1
793857,0.0,0.0,2
2383306,0.0,0.0,3
1236048,0.0,0.0,2
2006286,0.0,0.0,1
3349775,0.0,0.0,1
5373445,0.0,0.0,1
1487194,0.0,0.0,2
171294,0.0,0.0,1
3536260,0.0,0.0,6
1386002,0.0,0.0,1
3603942,0.0,0.0,3
3177221,0.0,0.0,1
3040837,0.0,0.0,2
120563,0.0,0.0,2
2612143,0.0,0.0,3
2016142,0.0,0.0,1
1614758,0.0,0.0,1
4642987,0.0,0.0,1
204946,0.0,0.0,1
761128,0.0,0.0,1
2060234,0.0,0.0,3
3480882,0.0,0.0,2
3457308,0.0,0.0,1
5430469,0.0,0.0,2
3349815,0.0,0.0,3
5423512,0.0,0.0,3
1785535,0.0,0.0,2
603826,0.0,0.0,1
990528,0.0,0.0,1
3153215,0.0,0.0,1
3153224,0.0,0.0,1
3382609,0.0,0.0,1
4306289,0.0,0.0,2
1724393,0.0,0.0,1
4758869,0.0,0.0,3
3366101,0.0,0.0,2
1551452,0.0,0.0,1
5021013,0.0,0.0,1
204118,0.0,0.0,1
3154204,0.0,0.0,2
744690,0.0,0.0,2
1661282,0.0,0.0,1
779993,0.0,0.0,2
4552584,0.0,0.0,1
1232378,0.0,0.0,1
2927790,0.0,0.0,1
5141186,0.0,0.0,1
4500415,0.0,0.0,1
4103525,0.0,0.0,1
2684880,0.0,0.0,2
3649142,0.0,0.0,1
5250404,0.0,0.0,1
3415402,0.0,0.0,1
3854676,0.0,0.0,1
3939695,0.0,0.0,4
5005171,0.0,0.0,3
2792819,0.0,0.0,1
3087854,0.0,0.0,1
5369521,0.0,0.0,1
2701914,0.0,0.0,4
2217011,0.0,0.0,3
4279440,0.0,0.0,1
965265,0.0,0.0,1
4955529,0.0,0.0,1
4398474,0.0,0.0,1
2301328,0.0,0.0,1
1702322,0.0,0.0,2
3567086,0.0,0.0,1
3698115,0.0,0.0,4
1943033,0.0,0.0,5
2418525,0.0,0.0,1
695707,0.0,0.0,1
499099,0.0,0.0,1
3532171,0.0,0.0,2
3349918,0.0,0.0,1
5064955,0.0,0.0,3
2530723,0.0,0.0,1
2465192,0.0,0.0,1
1302872,0.0,0.0,2
4384855,0.0,0.0,2
4244616,0.0,0.0,2
3875690,0.0,0.0,2
3677620,0.0,0.0,1
499125,0.0,0.0,1
4300214,0.0,0.0,2
84527,0.0,0.0,1
1744307,0.0,0.0,1
2979476,0.0,0.0,4
994414,0.0,0.0,2
1777081,0.0,0.0,2
597433,0.0,0.0,2
609095,0.0,0.0,1
2891195,0.0,0.0,1
4562364,0.0,0.0,2
2109864,0.0,0.0,2
566313,0.0,0.0,11
349829,0.0,0.0,1
1678800,0.0,0.0,1
2609069,0.0,0.0,7
1187293,0.0,0.0,1
719481,0.0,0.0,5
4038117,0.0,0.0,1
3749676,0.3333333333333333,0.5,3
2018902,0.0,0.0,1
4835103,0.0,0.0,1
2778662,0.0,0.0,1
4695463,0.0,0.0,1
4438357,0.0,0.0,2
4333033,0.0,0.0,1
3163302,0.0,0.0,3
400874,0.0,0.0,1
5123095,0.0,0.0,2
531958,0.0,0.0,1
2637492,0.0,0.0,2
5414392,0.0,0.0,1
4076345,0.0,0.0,1
4341429,0.0,0.0,3
4892586,0.0,0.0,1
3485117,0.0,0.0,1
2707981,0.0,0.0,2
761353,0.0,0.0,2
1418285,0.0,0.0,1
5305483,0.0,0.0,2
1364462,0.0,0.0,3
2076167,0.0,0.0,1
2587491,0.0,0.0,1
4603937,0.0,0.0,1
2185526,0.0,0.0,1
53883,0.0,0.0,1
750817,0.0,0.0,2
55326,0.0,0.0,1
4857357,0.0,0.0,1
4857364,0.0,0.0,2
4569549,0.0,0.0,1
171541,0.0,0.0,2
2219524,0.0,0.0,1
4989668,0.0,0.0,4
4215453,0.0,0.0,1
564758,0.0,0.0,2
2411261,0.0,0.0,1
319658,0.0,0.0,2
2596372,0.0,0.0,1
4677932,0.0,0.0,2
630300,0.0,0.0,2
1946687,0.0,0.0,3
3636559,0.0,0.0,2
106013,0.0,0.0,1
1200806,0.0,0.0,3
3874334,0.0,0.0,1
569694,0.0,0.0,2
2563613,0.0,0.0,1
466465,0.0,0.0,1
543265,0.0,0.0,2
2563623,0.0,0.0,2
5414445,0.0,0.0,4
895985,0.0,0.0,2
1571822,0.0,0.0,1
1464152,0.0,0.0,2
1494095,0.0,0.0,3
5004996,0.0,0.0,2
1724404,0.0,0.0,2
846710,0.0,0.0,2
3219000,0.0,0.0,3
4939817,0.0,0.0,3
2914896,0.0,0.0,1
347194,0.0,0.0,2
5240382,0.0,0.0,1
1298945,1.0,0.5,2
534555,0.3,0.3333333333333333,5
2665286,0.0,0.0,1
3677764,0.0,0.0,2
1391780,0.0,0.0,1
4865982,0.16666666666666666,0.5,4
5293858,0.0,0.0,1
1023560,0.0,0.0,1
963307,0.0,0.0,2
106076,0.0,0.0,2
3994837,0.0,0.0,2
3320116,0.0,0.0,1
3350108,0.0,0.0,1
946599,0.0,0.0,4
3197835,0.0,0.0,1
4421337,0.0,0.0,2
2989666,0.0,0.0,1
4071021,0.0,0.0,3
2639251,0.0,0.0,1
3688556,0.0,0.0,1
3284594,0.0,0.0,2
439167,0.0,0.0,1
892536,0.0,0.0,1
237177,0.0,0.0,1
3882141,0.0,0.0,4
3579513,0.0,0.0,3
4046658,0.0,0.0,4
4150595,0.0,0.0,1
3710608,0.0,0.0,2
5317868,0.0,0.0,3
3940019,0.0,0.0,2
925333,0.0,0.0,5
2572279,0.0,0.0,2
2911697,0.0,0.0,2
2345204,0.0,0.0,1
1900015,0.0,0.0,4
990877,0.0,0.0,2
1613472,0.0,0.0,3
3435327,0.0,0.0,2
3232494,0.0,0.0,1
2189454,0.0,0.0,18
3205128,0.0,0.0,1
1253027,0.0,0.0,2
2019639,0.0,0.0,2
1744549,0.0,0.0,1
4171945,0.0,0.0,5
466599,0.0,0.0,2
3385916,0.0,0.0,2
499368,0.0,0.0,2
4736621,0.0,0.0,2
499369,0.0,0.0,1
4107409,0.0,0.0,5
1613483,0.0,0.0,1
1302248,0.1,0.5,5
7848,0.0,0.0,2
4781459,0.0,0.0,3
3854262,0.0,0.0,1
4759219,0.0,0.0,1
4369193,0.0,0.0,2
3940022,0.0,0.0,1
4464310,0.0,0.0,1
1631153,0.0,0.0,1
728765,0.0,0.0,3
2114657,0.0,0.0,1
864690,0.0,0.0,1
4529853,0.0,0.0,2
3585290,0.0,0.0,2
5283918,0.0,0.0,1
4038333,0.0,0.0,2
3685506,0.0,0.0,1
2301642,0.0,0.0,4
1187524,0.0,0.0,1
3043854,0.0,0.0,5
4497096,0.0,0.0,2
1030823,0.0,0.0,1
3910695,0.0,0.0,3
2896225,0.0,0.0,1
597708,0.0,0.0,1
2563789,0.0,0.0,2
1783476,0.0,0.0,3
1253069,0.0,0.0,1
4347935,0.0,0.0,2
3940049,0.0,0.0,1
5512926,0.0,0.0,1
1764705,0.0,0.0,2
2268895,0.0,0.0,2
1664041,0.0,0.0,2
3808990,0.0,0.0,2
745907,0.0,0.0,2
369355,0.3333333333333333,0.5,3
2399969,0.0,0.0,1
3055331,0.0,0.0,1
815124,0.0,0.0,3
892653,0.0,0.0,1
2596593,0.0,0.0,1
2871944,0.0,0.0,3
3743480,0.0,0.0,2
2800398,0.0,0.0,3
155163,0.0,0.0,1
4660986,0.0,0.0,1
4074723,0.0,0.0,2
1596502,0.0,0.0,1
4028828,0.0,0.0,1
2432770,0.0,0.0,1
4628228,0.0,0.0,1
2039561,0.0,0.0,1
4398875,0.0,0.0,2
5144177,0.0,0.0,2
1799381,0.0,0.0,6
1875759,0.0,0.0,1
3459635,0.0,0.0,2
4005689,0.0,0.0,1
2301755,0.0,0.0,1
3549925,0.0,0.0,2
5087036,0.0,0.0,1
814862,0.0,0.0,2
3710786,0.0,0.0,1
3153731,0.0,0.0,1
4553380,0.0,0.0,3
335698,0.0,0.0,1
47507,0.0,0.0,3
368467,0.0,0.0,1
3594851,0.0,0.0,2
5385255,0.0,0.0,1
4245632,0.0,0.0,1
347027,0.0,0.0,1
5235956,0.0,0.0,4
1786797,0.0,0.0,1
1850905,0.0,0.0,1
3363757,0.0,0.0,1
2348797,0.0,0.0,1
3317590,0.0,0.0,2
1648567,0.0,0.0,3
5059200,0.0,0.0,1
2531161,0.0,0.0,1
883514,0.0,0.0,2
979459,0.0,0.0,2
4498356,0.0,0.0,1
3219305,0.0,0.0,1
2173929,0.0,0.0,3
630637,0.0,0.0,2
1884792,0.0,0.0,1
1122164,0.0,0.0,1
13714,0.0,0.0,2
3975958,0.0,0.0,1
171909,0.0,0.0,1
4276151,0.0,0.0,1
475702,0.0,0.0,1
4216757,0.0,0.0,1
1494896,0.0,0.0,1
2448057,0.0,0.0,2
4143462,0.0,0.0,2
3333148,0.0,0.0,1
4648033,0.0,0.0,1
1441564,0.0,0.0,1
3292618,0.0,0.0,1
3973016,0.0,0.0,5
940031,0.0,0.0,2
49395,0.0,0.0,3
419125,0.0,0.0,3
3138481,0.0,0.0,1
2420301,0.0,0.0,3
1798705,0.0,0.0,1
2960420,0.0,0.0,2
4988830,0.0,0.0,1
1941409,0.0,0.0,1
4532281,0.0,0.0,3
663462,0.0,0.0,3
4419563,0.0,0.0,1
1482663,0.0,0.0,2
5159102,0.0,0.0,2
171947,0.0,0.0,2
181321,0.0,0.0,2
2301868,0.0,0.0,1
3097003,0.0,0.0,2
1712046,0.0,0.0,2
418656,0.0,0.0,3
2243185,0.0,0.0,2
1810351,0.0,0.0,3
4450933,0.0,0.0,2
2373445,0.0,0.0,3
2203569,0.0,0.0,1
1392887,0.0,0.0,2
1048062,0.1,0.5,5
2551254,0.0,0.0,1
4749072,0.0,0.0,1
194010,0.0,0.0,2
860095,0.0,0.0,1
850887,0.0,0.0,2
1023950,0.0,0.0,2
350915,0.0,0.0,7
73689,0.0,0.0,5
3910541,0.0,0.0,1
4207563,0.0,0.0,1
3309409,0.0,0.0,3
3493985,0.0,0.0,2
3678169,0.0,0.0,1
5321336,0.0,0.0,9
2695133,0.0,0.0,1
2072545,0.0,0.0,2
839461,0.0,0.0,4
3121123,0.0,0.0,1
1923347,0.0,0.0,1
2498536,0.0,0.0,2
3140376,0.0,0.0,2
1920018,0.0,0.0,1
3973097,0.0,0.0,4
1604373,0.0,0.0,3
1211499,0.0,0.0,1
2745025,0.0,0.0,2
1919283,0.0,0.0,1
5054442,0.0,0.0,1
139249,0.0,0.0,1
3502282,0.0,0.0,2
1256724,0.0,0.0,1
1859220,0.0,0.0,2
2269175,0.0,0.0,1
3859249,0.0,0.0,2
1941496,0.0,0.0,2
1401689,0.0,0.0,7
